Source,Target
Doro-UnholyLove,Warrant-ISawRed
Doro-UnholyLove,Warrant-BlindFaith
Doro-UnholyLove,MelanieC-Goin'Down
Doro-UnholyLove,TheRoots-Web
Doro-UnholyLove,RollDeep-WhenI'm'Ere
Doro-UnholyLove,RayJ-KeepSweatin'
Doro-UnholyLove,IcedEarth-IWalkAlone
Doro-UnholyLove,AtariTeenageRiot-Destroy2000YearsOfCulture
Doro-UnholyLove,AtariTeenageRiot-IntoTheDeath
Doro-UnholyLove,Clawfinger-OutToGetMe
Doro-UnholyLove,Clawfinger-PinMeDown
Doro-UnholyLove,Clawfinger-StepAside
Doro-UnholyLove,Deathstars-TheLastAmmunition
Doro-UnholyLove,Finch-ProjectMayhem
Doro-UnholyLove,Kiss-GodOfThunder
Doro-UnholyLove,TheSugarcubes-Pump
Doro-UnholyLove,VanHalen-Jamie'sCryin'
Doro-UnholyLove,3InchesOfBlood-PremonitionOfPain
Doro-UnholyLove,3InchesOfBlood-NightMarauders
BruceDickinson-TakingTheQueen,BruceDickinson-RoadToHell
BruceDickinson-TakingTheQueen,BruceDickinson-Omega
BruceDickinson-TakingTheQueen,BruceDickinson-AllTheYoungDudes
BruceDickinson-TakingTheQueen,Lil'Kim-SuckMyD**k
BruceDickinson-TakingTheQueen,GunsN'Roses-IDon'tCareAboutYou
BruceDickinson-TakingTheQueen,GreenDay-TightWadHill
BruceDickinson-TakingTheQueen,RobertPalmer-FleshWound
BruceDickinson-TakingTheQueen,FearOfPop-RootToThis
BruceDickinson-TakingTheQueen,Filter-It'sGonnaKillMe
BruceDickinson-TakingTheQueen,Filter-Cancer
BruceDickinson-TakingTheQueen,GreatWhite-OldRoseMotel
BruceDickinson-TakingTheQueen,YngwieMalmsteen-Teaser
BruceDickinson-TakingTheQueen,YngwieMalmsteen-FireAndIce
BruceDickinson-TakingTheQueen,YngwieMalmsteen-I'mMyOwnEnemy
BruceDickinson-TakingTheQueen,YngwieMalmsteen-GoldenDawn
BruceDickinson-TakingTheQueen,TheMightyMightyBosstones-IKnowMore
BruceDickinson-TakingTheQueen,MysticCircle-LucifersAngel
BruceDickinson-TakingTheQueen,VinceNeil-SisterOfPain
BruceDickinson-TakingTheQueen,Nelson-RightBeforeYourEyes
BruceDickinson-TakingTheQueen,Poison-CryTough
BruceDickinson-TakingTheQueen,Poison-IWon'tForgetYou
BruceDickinson-TakingTheQueen,Poison-LetMeGoToTheShow
BruceDickinson-TakingTheQueen,IggyPop-ButtTown
BruceDickinson-TakingTheQueen,Prong-Cut-Rate
BruceDickinson-TakingTheQueen,MichaelSchenkerGroup-AssaultAttack
BruceDickinson-TakingTheQueen,Sevendust-Headtrip
BruceDickinson-TakingTheQueen,Sevendust-Crumbled
BruceDickinson-TakingTheQueen,SkidRow-Livin'OnAChainGang
BruceDickinson-TakingTheQueen,SkidRow-RiotAct
BruceDickinson-TakingTheQueen,SuicidalTendencies-JoinTheNewArmy
BruceDickinson-TakingTheQueen,SuicidalTendencies-HowWillILaughTomorrow
BruceDickinson-TakingTheQueen,TempleOfTheDog-WoodenJesus
BruceDickinson-TakingTheQueen,AC/DC-ShakeALeg
BruceDickinson-TakingTheQueen,AC/DC-RockAndRollAin'tNoisePollution
BruceDickinson-TakingTheQueen,Thunder-AnEnglishmanOnHoliday
BruceDickinson-TakingTheQueen,ToraTora-Love'sABitch
BruceDickinson-TakingTheQueen,Warrant-ISawRed
BruceDickinson-TakingTheQueen,Warrant-BlindFaith
BruceDickinson-TakingTheQueen,MelanieC-Goin'Down
BruceDickinson-TakingTheQueen,TheRoots-Web
BruceDickinson-TakingTheQueen,RollDeep-WhenI'm'Ere
BruceDickinson-TakingTheQueen,RayJ-KeepSweatin'
BruceDickinson-TakingTheQueen,IcedEarth-IWalkAlone
BruceDickinson-TakingTheQueen,AtariTeenageRiot-Destroy2000YearsOfCulture
BruceDickinson-TakingTheQueen,AtariTeenageRiot-IntoTheDeath
BruceDickinson-TakingTheQueen,Clawfinger-OutToGetMe
BruceDickinson-TakingTheQueen,Clawfinger-PinMeDown
BruceDickinson-TakingTheQueen,Clawfinger-StepAside
BruceDickinson-TakingTheQueen,Deathstars-TheLastAmmunition
BruceDickinson-TakingTheQueen,Finch-ProjectMayhem
BruceDickinson-TakingTheQueen,Kiss-GodOfThunder
BruceDickinson-TakingTheQueen,TheSugarcubes-Pump
BruceDickinson-TakingTheQueen,VanHalen-Jamie'sCryin'
BruceDickinson-TakingTheQueen,3InchesOfBlood-PremonitionOfPain
BruceDickinson-TakingTheQueen,3InchesOfBlood-NightMarauders
BruceDickinson-RoadToHell,BruceDickinson-Omega
BruceDickinson-RoadToHell,BruceDickinson-AllTheYoungDudes
BruceDickinson-RoadToHell,Lil'Kim-SuckMyD**k
BruceDickinson-RoadToHell,GunsN'Roses-IDon'tCareAboutYou
BruceDickinson-RoadToHell,GreenDay-TightWadHill
BruceDickinson-RoadToHell,RobertPalmer-FleshWound
BruceDickinson-RoadToHell,FearOfPop-RootToThis
BruceDickinson-RoadToHell,Filter-It'sGonnaKillMe
BruceDickinson-RoadToHell,Filter-Cancer
BruceDickinson-RoadToHell,GreatWhite-OldRoseMotel
BruceDickinson-RoadToHell,YngwieMalmsteen-Teaser
BruceDickinson-RoadToHell,YngwieMalmsteen-FireAndIce
BruceDickinson-RoadToHell,YngwieMalmsteen-I'mMyOwnEnemy
BruceDickinson-RoadToHell,YngwieMalmsteen-GoldenDawn
BruceDickinson-RoadToHell,TheMightyMightyBosstones-IKnowMore
BruceDickinson-RoadToHell,MysticCircle-LucifersAngel
BruceDickinson-RoadToHell,VinceNeil-SisterOfPain
BruceDickinson-RoadToHell,Nelson-RightBeforeYourEyes
BruceDickinson-RoadToHell,Poison-CryTough
BruceDickinson-RoadToHell,Poison-IWon'tForgetYou
BruceDickinson-RoadToHell,Poison-LetMeGoToTheShow
BruceDickinson-RoadToHell,IggyPop-ButtTown
BruceDickinson-RoadToHell,Prong-Cut-Rate
BruceDickinson-RoadToHell,MichaelSchenkerGroup-AssaultAttack
BruceDickinson-RoadToHell,Sevendust-Headtrip
BruceDickinson-RoadToHell,Sevendust-Crumbled
BruceDickinson-RoadToHell,SkidRow-Livin'OnAChainGang
BruceDickinson-RoadToHell,SkidRow-RiotAct
BruceDickinson-RoadToHell,SuicidalTendencies-JoinTheNewArmy
BruceDickinson-RoadToHell,SuicidalTendencies-HowWillILaughTomorrow
BruceDickinson-RoadToHell,TempleOfTheDog-WoodenJesus
BruceDickinson-RoadToHell,AC/DC-ShakeALeg
BruceDickinson-RoadToHell,AC/DC-RockAndRollAin'tNoisePollution
BruceDickinson-RoadToHell,Thunder-AnEnglishmanOnHoliday
BruceDickinson-RoadToHell,ToraTora-Love'sABitch
BruceDickinson-RoadToHell,Warrant-ISawRed
BruceDickinson-RoadToHell,Warrant-BlindFaith
BruceDickinson-RoadToHell,MelanieC-Goin'Down
BruceDickinson-RoadToHell,TheRoots-Web
BruceDickinson-RoadToHell,RollDeep-WhenI'm'Ere
BruceDickinson-RoadToHell,RayJ-KeepSweatin'
BruceDickinson-RoadToHell,IcedEarth-IWalkAlone
BruceDickinson-RoadToHell,AtariTeenageRiot-Destroy2000YearsOfCulture
BruceDickinson-RoadToHell,AtariTeenageRiot-IntoTheDeath
BruceDickinson-RoadToHell,Clawfinger-OutToGetMe
BruceDickinson-RoadToHell,Clawfinger-PinMeDown
BruceDickinson-RoadToHell,Clawfinger-StepAside
BruceDickinson-RoadToHell,Deathstars-TheLastAmmunition
BruceDickinson-RoadToHell,Finch-ProjectMayhem
BruceDickinson-RoadToHell,Kiss-GodOfThunder
BruceDickinson-RoadToHell,TheSugarcubes-Pump
BruceDickinson-RoadToHell,VanHalen-Jamie'sCryin'
BruceDickinson-RoadToHell,3InchesOfBlood-PremonitionOfPain
BruceDickinson-RoadToHell,3InchesOfBlood-NightMarauders
BruceDickinson-Omega,BruceDickinson-AllTheYoungDudes
BruceDickinson-Omega,Lil'Kim-SuckMyD**k
BruceDickinson-Omega,GunsN'Roses-IDon'tCareAboutYou
BruceDickinson-Omega,GreenDay-TightWadHill
BruceDickinson-Omega,RobertPalmer-FleshWound
BruceDickinson-Omega,FearOfPop-RootToThis
BruceDickinson-Omega,Filter-It'sGonnaKillMe
BruceDickinson-Omega,Filter-Cancer
BruceDickinson-Omega,GreatWhite-OldRoseMotel
BruceDickinson-Omega,YngwieMalmsteen-Teaser
BruceDickinson-Omega,YngwieMalmsteen-FireAndIce
BruceDickinson-Omega,YngwieMalmsteen-I'mMyOwnEnemy
BruceDickinson-Omega,YngwieMalmsteen-GoldenDawn
BruceDickinson-Omega,TheMightyMightyBosstones-IKnowMore
BruceDickinson-Omega,MysticCircle-LucifersAngel
BruceDickinson-Omega,VinceNeil-SisterOfPain
BruceDickinson-Omega,Nelson-RightBeforeYourEyes
BruceDickinson-Omega,Poison-CryTough
BruceDickinson-Omega,Poison-IWon'tForgetYou
BruceDickinson-Omega,Poison-LetMeGoToTheShow
BruceDickinson-Omega,IggyPop-ButtTown
BruceDickinson-Omega,Prong-Cut-Rate
BruceDickinson-Omega,MichaelSchenkerGroup-AssaultAttack
BruceDickinson-Omega,Sevendust-Headtrip
BruceDickinson-Omega,Sevendust-Crumbled
BruceDickinson-Omega,SkidRow-Livin'OnAChainGang
BruceDickinson-Omega,SkidRow-RiotAct
BruceDickinson-Omega,SuicidalTendencies-JoinTheNewArmy
BruceDickinson-Omega,SuicidalTendencies-HowWillILaughTomorrow
BruceDickinson-Omega,TempleOfTheDog-WoodenJesus
BruceDickinson-Omega,AC/DC-ShakeALeg
BruceDickinson-Omega,AC/DC-RockAndRollAin'tNoisePollution
BruceDickinson-Omega,Thunder-AnEnglishmanOnHoliday
BruceDickinson-Omega,ToraTora-Love'sABitch
BruceDickinson-Omega,Warrant-ISawRed
BruceDickinson-Omega,Warrant-BlindFaith
BruceDickinson-Omega,MelanieC-Goin'Down
BruceDickinson-Omega,TheRoots-Web
BruceDickinson-Omega,RollDeep-WhenI'm'Ere
BruceDickinson-Omega,RayJ-KeepSweatin'
BruceDickinson-Omega,IcedEarth-IWalkAlone
BruceDickinson-Omega,AtariTeenageRiot-Destroy2000YearsOfCulture
BruceDickinson-Omega,AtariTeenageRiot-IntoTheDeath
BruceDickinson-Omega,Clawfinger-OutToGetMe
BruceDickinson-Omega,Clawfinger-PinMeDown
BruceDickinson-Omega,Clawfinger-StepAside
BruceDickinson-Omega,Deathstars-TheLastAmmunition
BruceDickinson-Omega,Finch-ProjectMayhem
BruceDickinson-Omega,Kiss-GodOfThunder
BruceDickinson-Omega,TheSugarcubes-Pump
BruceDickinson-Omega,VanHalen-Jamie'sCryin'
BruceDickinson-Omega,3InchesOfBlood-PremonitionOfPain
BruceDickinson-Omega,3InchesOfBlood-NightMarauders
BruceDickinson-AllTheYoungDudes,Lil'Kim-SuckMyD**k
BruceDickinson-AllTheYoungDudes,GunsN'Roses-IDon'tCareAboutYou
BruceDickinson-AllTheYoungDudes,GreenDay-TightWadHill
BruceDickinson-AllTheYoungDudes,RobertPalmer-FleshWound
BruceDickinson-AllTheYoungDudes,FearOfPop-RootToThis
BruceDickinson-AllTheYoungDudes,Filter-It'sGonnaKillMe
BruceDickinson-AllTheYoungDudes,Filter-Cancer
BruceDickinson-AllTheYoungDudes,GreatWhite-OldRoseMotel
BruceDickinson-AllTheYoungDudes,YngwieMalmsteen-Teaser
BruceDickinson-AllTheYoungDudes,YngwieMalmsteen-FireAndIce
BruceDickinson-AllTheYoungDudes,YngwieMalmsteen-I'mMyOwnEnemy
BruceDickinson-AllTheYoungDudes,YngwieMalmsteen-GoldenDawn
BruceDickinson-AllTheYoungDudes,TheMightyMightyBosstones-IKnowMore
BruceDickinson-AllTheYoungDudes,MysticCircle-LucifersAngel
BruceDickinson-AllTheYoungDudes,VinceNeil-SisterOfPain
BruceDickinson-AllTheYoungDudes,Nelson-RightBeforeYourEyes
BruceDickinson-AllTheYoungDudes,Poison-CryTough
BruceDickinson-AllTheYoungDudes,Poison-IWon'tForgetYou
BruceDickinson-AllTheYoungDudes,Poison-LetMeGoToTheShow
BruceDickinson-AllTheYoungDudes,IggyPop-ButtTown
BruceDickinson-AllTheYoungDudes,Prong-Cut-Rate
BruceDickinson-AllTheYoungDudes,MichaelSchenkerGroup-AssaultAttack
BruceDickinson-AllTheYoungDudes,Sevendust-Headtrip
BruceDickinson-AllTheYoungDudes,Sevendust-Crumbled
BruceDickinson-AllTheYoungDudes,SkidRow-Livin'OnAChainGang
BruceDickinson-AllTheYoungDudes,SkidRow-RiotAct
BruceDickinson-AllTheYoungDudes,SuicidalTendencies-JoinTheNewArmy
BruceDickinson-AllTheYoungDudes,SuicidalTendencies-HowWillILaughTomorrow
BruceDickinson-AllTheYoungDudes,TempleOfTheDog-WoodenJesus
BruceDickinson-AllTheYoungDudes,AC/DC-ShakeALeg
BruceDickinson-AllTheYoungDudes,AC/DC-RockAndRollAin'tNoisePollution
BruceDickinson-AllTheYoungDudes,Thunder-AnEnglishmanOnHoliday
BruceDickinson-AllTheYoungDudes,ToraTora-Love'sABitch
BruceDickinson-AllTheYoungDudes,Warrant-ISawRed
BruceDickinson-AllTheYoungDudes,Warrant-BlindFaith
BruceDickinson-AllTheYoungDudes,MelanieC-Goin'Down
BruceDickinson-AllTheYoungDudes,TheRoots-Web
BruceDickinson-AllTheYoungDudes,RollDeep-WhenI'm'Ere
BruceDickinson-AllTheYoungDudes,RayJ-KeepSweatin'
BruceDickinson-AllTheYoungDudes,IcedEarth-IWalkAlone
BruceDickinson-AllTheYoungDudes,AtariTeenageRiot-Destroy2000YearsOfCulture
BruceDickinson-AllTheYoungDudes,AtariTeenageRiot-IntoTheDeath
BruceDickinson-AllTheYoungDudes,Clawfinger-OutToGetMe
BruceDickinson-AllTheYoungDudes,Clawfinger-PinMeDown
BruceDickinson-AllTheYoungDudes,Clawfinger-StepAside
BruceDickinson-AllTheYoungDudes,Deathstars-TheLastAmmunition
BruceDickinson-AllTheYoungDudes,Finch-ProjectMayhem
BruceDickinson-AllTheYoungDudes,Kiss-GodOfThunder
BruceDickinson-AllTheYoungDudes,TheSugarcubes-Pump
BruceDickinson-AllTheYoungDudes,VanHalen-Jamie'sCryin'
BruceDickinson-AllTheYoungDudes,3InchesOfBlood-PremonitionOfPain
BruceDickinson-AllTheYoungDudes,3InchesOfBlood-NightMarauders
Lil'Kim-SuckMyD**k,GunsN'Roses-IDon'tCareAboutYou
Lil'Kim-SuckMyD**k,GreenDay-TightWadHill
Lil'Kim-SuckMyD**k,RobertPalmer-FleshWound
Lil'Kim-SuckMyD**k,FearOfPop-RootToThis
Lil'Kim-SuckMyD**k,Filter-It'sGonnaKillMe
Lil'Kim-SuckMyD**k,Filter-Cancer
Lil'Kim-SuckMyD**k,GreatWhite-OldRoseMotel
Lil'Kim-SuckMyD**k,YngwieMalmsteen-Teaser
Lil'Kim-SuckMyD**k,YngwieMalmsteen-FireAndIce
Lil'Kim-SuckMyD**k,YngwieMalmsteen-I'mMyOwnEnemy
Lil'Kim-SuckMyD**k,YngwieMalmsteen-GoldenDawn
Lil'Kim-SuckMyD**k,MysticCircle-LucifersAngel
Lil'Kim-SuckMyD**k,VinceNeil-SisterOfPain
Lil'Kim-SuckMyD**k,Nelson-RightBeforeYourEyes
Lil'Kim-SuckMyD**k,Poison-CryTough
Lil'Kim-SuckMyD**k,Poison-IWon'tForgetYou
Lil'Kim-SuckMyD**k,Poison-LetMeGoToTheShow
Lil'Kim-SuckMyD**k,IggyPop-ButtTown
Lil'Kim-SuckMyD**k,Prong-Cut-Rate
Lil'Kim-SuckMyD**k,MichaelSchenkerGroup-AssaultAttack
Lil'Kim-SuckMyD**k,Sevendust-Headtrip
Lil'Kim-SuckMyD**k,Sevendust-Crumbled
Lil'Kim-SuckMyD**k,SkidRow-Livin'OnAChainGang
Lil'Kim-SuckMyD**k,SkidRow-RiotAct
Lil'Kim-SuckMyD**k,SuicidalTendencies-JoinTheNewArmy
Lil'Kim-SuckMyD**k,SuicidalTendencies-HowWillILaughTomorrow
Lil'Kim-SuckMyD**k,TempleOfTheDog-WoodenJesus
Lil'Kim-SuckMyD**k,AC/DC-ShakeALeg
Lil'Kim-SuckMyD**k,AC/DC-RockAndRollAin'tNoisePollution
Lil'Kim-SuckMyD**k,Thunder-AnEnglishmanOnHoliday
Lil'Kim-SuckMyD**k,ToraTora-Love'sABitch
Lil'Kim-SuckMyD**k,Warrant-ISawRed
Lil'Kim-SuckMyD**k,Warrant-BlindFaith
Lil'Kim-SuckMyD**k,MelanieC-Goin'Down
Lil'Kim-SuckMyD**k,RollDeep-WhenI'm'Ere
Lil'Kim-SuckMyD**k,RayJ-KeepSweatin'
Lil'Kim-SuckMyD**k,IcedEarth-IWalkAlone
Lil'Kim-SuckMyD**k,AtariTeenageRiot-Destroy2000YearsOfCulture
Lil'Kim-SuckMyD**k,AtariTeenageRiot-IntoTheDeath
Lil'Kim-SuckMyD**k,Clawfinger-OutToGetMe
Lil'Kim-SuckMyD**k,Clawfinger-PinMeDown
Lil'Kim-SuckMyD**k,Clawfinger-StepAside
Lil'Kim-SuckMyD**k,Deathstars-TheLastAmmunition
Lil'Kim-SuckMyD**k,Finch-ProjectMayhem
Lil'Kim-SuckMyD**k,Kiss-GodOfThunder
Lil'Kim-SuckMyD**k,TheSugarcubes-Pump
Lil'Kim-SuckMyD**k,VanHalen-Jamie'sCryin'
Lil'Kim-SuckMyD**k,3InchesOfBlood-PremonitionOfPain
Lil'Kim-SuckMyD**k,3InchesOfBlood-NightMarauders
GunsN'Roses-IDon'tCareAboutYou,GreenDay-TightWadHill
GunsN'Roses-IDon'tCareAboutYou,RobertPalmer-FleshWound
GunsN'Roses-IDon'tCareAboutYou,FearOfPop-RootToThis
GunsN'Roses-IDon'tCareAboutYou,Filter-It'sGonnaKillMe
GunsN'Roses-IDon'tCareAboutYou,Filter-Cancer
GunsN'Roses-IDon'tCareAboutYou,GreatWhite-OldRoseMotel
GunsN'Roses-IDon'tCareAboutYou,YngwieMalmsteen-Teaser
GunsN'Roses-IDon'tCareAboutYou,YngwieMalmsteen-FireAndIce
GunsN'Roses-IDon'tCareAboutYou,YngwieMalmsteen-I'mMyOwnEnemy
GunsN'Roses-IDon'tCareAboutYou,YngwieMalmsteen-GoldenDawn
GunsN'Roses-IDon'tCareAboutYou,MysticCircle-LucifersAngel
GunsN'Roses-IDon'tCareAboutYou,VinceNeil-SisterOfPain
GunsN'Roses-IDon'tCareAboutYou,Nelson-RightBeforeYourEyes
GunsN'Roses-IDon'tCareAboutYou,Poison-CryTough
GunsN'Roses-IDon'tCareAboutYou,Poison-IWon'tForgetYou
GunsN'Roses-IDon'tCareAboutYou,Poison-LetMeGoToTheShow
GunsN'Roses-IDon'tCareAboutYou,IggyPop-ButtTown
GunsN'Roses-IDon'tCareAboutYou,Prong-Cut-Rate
GunsN'Roses-IDon'tCareAboutYou,MichaelSchenkerGroup-AssaultAttack
GunsN'Roses-IDon'tCareAboutYou,Sevendust-Headtrip
GunsN'Roses-IDon'tCareAboutYou,Sevendust-Crumbled
GunsN'Roses-IDon'tCareAboutYou,SkidRow-Livin'OnAChainGang
GunsN'Roses-IDon'tCareAboutYou,SkidRow-RiotAct
GunsN'Roses-IDon'tCareAboutYou,SuicidalTendencies-JoinTheNewArmy
GunsN'Roses-IDon'tCareAboutYou,SuicidalTendencies-HowWillILaughTomorrow
GunsN'Roses-IDon'tCareAboutYou,TempleOfTheDog-WoodenJesus
GunsN'Roses-IDon'tCareAboutYou,AC/DC-ShakeALeg
GunsN'Roses-IDon'tCareAboutYou,AC/DC-RockAndRollAin'tNoisePollution
GunsN'Roses-IDon'tCareAboutYou,Thunder-AnEnglishmanOnHoliday
GunsN'Roses-IDon'tCareAboutYou,ToraTora-Love'sABitch
GunsN'Roses-IDon'tCareAboutYou,Warrant-ISawRed
GunsN'Roses-IDon'tCareAboutYou,Warrant-BlindFaith
GunsN'Roses-IDon'tCareAboutYou,MelanieC-Goin'Down
GunsN'Roses-IDon'tCareAboutYou,RollDeep-WhenI'm'Ere
GunsN'Roses-IDon'tCareAboutYou,RayJ-KeepSweatin'
GunsN'Roses-IDon'tCareAboutYou,IcedEarth-IWalkAlone
GunsN'Roses-IDon'tCareAboutYou,AtariTeenageRiot-Destroy2000YearsOfCulture
GunsN'Roses-IDon'tCareAboutYou,AtariTeenageRiot-IntoTheDeath
GunsN'Roses-IDon'tCareAboutYou,Clawfinger-OutToGetMe
GunsN'Roses-IDon'tCareAboutYou,Clawfinger-PinMeDown
GunsN'Roses-IDon'tCareAboutYou,Clawfinger-StepAside
GunsN'Roses-IDon'tCareAboutYou,Deathstars-TheLastAmmunition
GunsN'Roses-IDon'tCareAboutYou,Finch-ProjectMayhem
GunsN'Roses-IDon'tCareAboutYou,Kiss-GodOfThunder
GunsN'Roses-IDon'tCareAboutYou,TheSugarcubes-Pump
GunsN'Roses-IDon'tCareAboutYou,VanHalen-Jamie'sCryin'
GunsN'Roses-IDon'tCareAboutYou,3InchesOfBlood-PremonitionOfPain
GunsN'Roses-IDon'tCareAboutYou,3InchesOfBlood-NightMarauders
GreenDay-TightWadHill,RobertPalmer-FleshWound
GreenDay-TightWadHill,FearOfPop-RootToThis
GreenDay-TightWadHill,Filter-It'sGonnaKillMe
GreenDay-TightWadHill,Filter-Cancer
GreenDay-TightWadHill,GreatWhite-OldRoseMotel
GreenDay-TightWadHill,YngwieMalmsteen-Teaser
GreenDay-TightWadHill,YngwieMalmsteen-FireAndIce
GreenDay-TightWadHill,YngwieMalmsteen-I'mMyOwnEnemy
GreenDay-TightWadHill,YngwieMalmsteen-GoldenDawn
GreenDay-TightWadHill,MysticCircle-LucifersAngel
GreenDay-TightWadHill,VinceNeil-SisterOfPain
GreenDay-TightWadHill,Nelson-RightBeforeYourEyes
GreenDay-TightWadHill,Poison-CryTough
GreenDay-TightWadHill,Poison-IWon'tForgetYou
GreenDay-TightWadHill,Poison-LetMeGoToTheShow
GreenDay-TightWadHill,IggyPop-ButtTown
GreenDay-TightWadHill,Prong-Cut-Rate
GreenDay-TightWadHill,MichaelSchenkerGroup-AssaultAttack
GreenDay-TightWadHill,Sevendust-Headtrip
GreenDay-TightWadHill,Sevendust-Crumbled
GreenDay-TightWadHill,SkidRow-Livin'OnAChainGang
GreenDay-TightWadHill,SkidRow-RiotAct
GreenDay-TightWadHill,SuicidalTendencies-JoinTheNewArmy
GreenDay-TightWadHill,SuicidalTendencies-HowWillILaughTomorrow
GreenDay-TightWadHill,TempleOfTheDog-WoodenJesus
GreenDay-TightWadHill,AC/DC-ShakeALeg
GreenDay-TightWadHill,AC/DC-RockAndRollAin'tNoisePollution
GreenDay-TightWadHill,Thunder-AnEnglishmanOnHoliday
GreenDay-TightWadHill,ToraTora-Love'sABitch
GreenDay-TightWadHill,Warrant-ISawRed
GreenDay-TightWadHill,Warrant-BlindFaith
GreenDay-TightWadHill,MelanieC-Goin'Down
GreenDay-TightWadHill,TheRoots-Web
GreenDay-TightWadHill,RollDeep-WhenI'm'Ere
GreenDay-TightWadHill,RayJ-KeepSweatin'
GreenDay-TightWadHill,IcedEarth-IWalkAlone
GreenDay-TightWadHill,AtariTeenageRiot-Destroy2000YearsOfCulture
GreenDay-TightWadHill,AtariTeenageRiot-IntoTheDeath
GreenDay-TightWadHill,Clawfinger-OutToGetMe
GreenDay-TightWadHill,Clawfinger-PinMeDown
GreenDay-TightWadHill,Clawfinger-StepAside
GreenDay-TightWadHill,Deathstars-TheLastAmmunition
GreenDay-TightWadHill,Finch-ProjectMayhem
GreenDay-TightWadHill,Kiss-GodOfThunder
GreenDay-TightWadHill,TheSugarcubes-Pump
GreenDay-TightWadHill,VanHalen-Jamie'sCryin'
GreenDay-TightWadHill,3InchesOfBlood-PremonitionOfPain
GreenDay-TightWadHill,3InchesOfBlood-NightMarauders
RobertPalmer-FleshWound,FearOfPop-RootToThis
RobertPalmer-FleshWound,Filter-It'sGonnaKillMe
RobertPalmer-FleshWound,Filter-Cancer
RobertPalmer-FleshWound,GreatWhite-OldRoseMotel
RobertPalmer-FleshWound,YngwieMalmsteen-Teaser
RobertPalmer-FleshWound,YngwieMalmsteen-FireAndIce
RobertPalmer-FleshWound,YngwieMalmsteen-I'mMyOwnEnemy
RobertPalmer-FleshWound,YngwieMalmsteen-GoldenDawn
RobertPalmer-FleshWound,TheMightyMightyBosstones-IKnowMore
RobertPalmer-FleshWound,MysticCircle-LucifersAngel
RobertPalmer-FleshWound,VinceNeil-SisterOfPain
RobertPalmer-FleshWound,Nelson-RightBeforeYourEyes
RobertPalmer-FleshWound,Poison-CryTough
RobertPalmer-FleshWound,Poison-IWon'tForgetYou
RobertPalmer-FleshWound,Poison-LetMeGoToTheShow
RobertPalmer-FleshWound,IggyPop-ButtTown
RobertPalmer-FleshWound,Prong-Cut-Rate
RobertPalmer-FleshWound,MichaelSchenkerGroup-AssaultAttack
RobertPalmer-FleshWound,Sevendust-Headtrip
RobertPalmer-FleshWound,Sevendust-Crumbled
RobertPalmer-FleshWound,SkidRow-Livin'OnAChainGang
RobertPalmer-FleshWound,SkidRow-RiotAct
RobertPalmer-FleshWound,SuicidalTendencies-JoinTheNewArmy
RobertPalmer-FleshWound,SuicidalTendencies-HowWillILaughTomorrow
RobertPalmer-FleshWound,TempleOfTheDog-WoodenJesus
RobertPalmer-FleshWound,AC/DC-ShakeALeg
RobertPalmer-FleshWound,AC/DC-RockAndRollAin'tNoisePollution
RobertPalmer-FleshWound,Thunder-AnEnglishmanOnHoliday
RobertPalmer-FleshWound,ToraTora-Love'sABitch
RobertPalmer-FleshWound,Warrant-ISawRed
RobertPalmer-FleshWound,Warrant-BlindFaith
RobertPalmer-FleshWound,MelanieC-Goin'Down
RobertPalmer-FleshWound,TheRoots-Web
RobertPalmer-FleshWound,RollDeep-WhenI'm'Ere
RobertPalmer-FleshWound,RayJ-KeepSweatin'
RobertPalmer-FleshWound,IcedEarth-IWalkAlone
RobertPalmer-FleshWound,AtariTeenageRiot-Destroy2000YearsOfCulture
RobertPalmer-FleshWound,AtariTeenageRiot-IntoTheDeath
RobertPalmer-FleshWound,Clawfinger-OutToGetMe
RobertPalmer-FleshWound,Clawfinger-PinMeDown
RobertPalmer-FleshWound,Clawfinger-StepAside
RobertPalmer-FleshWound,Deathstars-TheLastAmmunition
RobertPalmer-FleshWound,Finch-ProjectMayhem
RobertPalmer-FleshWound,Kiss-GodOfThunder
RobertPalmer-FleshWound,TheSugarcubes-Pump
RobertPalmer-FleshWound,VanHalen-Jamie'sCryin'
RobertPalmer-FleshWound,3InchesOfBlood-PremonitionOfPain
RobertPalmer-FleshWound,3InchesOfBlood-NightMarauders
FearOfPop-RootToThis,Filter-It'sGonnaKillMe
FearOfPop-RootToThis,Filter-Cancer
FearOfPop-RootToThis,GreatWhite-OldRoseMotel
FearOfPop-RootToThis,YngwieMalmsteen-Teaser
FearOfPop-RootToThis,YngwieMalmsteen-FireAndIce
FearOfPop-RootToThis,YngwieMalmsteen-I'mMyOwnEnemy
FearOfPop-RootToThis,YngwieMalmsteen-GoldenDawn
FearOfPop-RootToThis,TheMightyMightyBosstones-IKnowMore
FearOfPop-RootToThis,MysticCircle-LucifersAngel
FearOfPop-RootToThis,VinceNeil-SisterOfPain
FearOfPop-RootToThis,Nelson-RightBeforeYourEyes
FearOfPop-RootToThis,Poison-CryTough
FearOfPop-RootToThis,Poison-IWon'tForgetYou
FearOfPop-RootToThis,Poison-LetMeGoToTheShow
FearOfPop-RootToThis,IggyPop-ButtTown
FearOfPop-RootToThis,Prong-Cut-Rate
FearOfPop-RootToThis,MichaelSchenkerGroup-AssaultAttack
FearOfPop-RootToThis,Sevendust-Headtrip
